period,oha,ohv,ogs,ocp,ocf
1,5205.451156466891,858288.0,17009059.18436288,49857568.28060502,3108537.6845703414
2,4945.178598643543,815373.5999999999,20027386.542391594,50058353.605630524,3004873.1359970993
3,4945.178598643543,815373.6,23345022.76145318,50574632.978235774,3002010.795800145
4,4945.178598643546,815373.6000000001,26847964.442230996,51336520.55174593,3055018.7673125737
5,4945.178598643545,815373.6,30294908.198402163,51882491.400512025,3106901.75433335
6,5119.226880936499,815373.6,33536067.382507917,52139400.866357416,3138364.015898612
7,5465.723714290236,815373.6,36502062.25075481,52521058.165349394,3171325.341041627
8,5465.723714290235,815373.6000000001,39151683.57333089,52945586.97226298,3211628.4355020183
9,5465.723714290237,815373.6,41451851.78257862,53386321.268964015,3252802.3534453097
10,5465.723714290235,901202.4000000004,43389789.86897269,53798790.14888405,3290196.2646665443
