period,oha,ohv,ogs,ocp,ocf
1,1841.5884409637413,321857.99999999994,17640153.302009944,49920824.22375645,3151941.4043362653
2,1749.509018915554,305765.1000000001,21288638.117980447,50185026.6284348,3042664.1472691162
3,1749.5090189155542,305765.1000000001,25262759.823822975,50786446.35705683,3043986.124817887
4,1749.5090189155544,305765.1000000001,29429997.42048356,51645915.54517128,3105621.543280546
5,1749.5090189155544,309647.142561704,33538960.385601413,52305601.686146945,3169624.395333364
6,1749.5090189155542,337950.9000000001,37409743.84462251,52684669.10629493,3211163.8709001793
7,1933.6678630119286,334958.6642324713,40989725.57165995,53112584.4357185,3256343.872481967
8,1933.6678630119286,305765.1000000001,44262897.23156988,53582787.37299276,3305244.730509315
9,1933.6678630119286,310462.9567113288,47162882.043788746,54074018.18457345,3351740.772927925
10,1933.6678630119288,337950.90000000026,49742873.81314709,54571438.49194475,3395392.410149278
