period,oha,ohv,ogs,ocp,ocf
1,396.08360002531634,76607.6,6927123.13799721,26743155.321354203,1554451.6521041961
2,376.27942002405047,72777.22000000002,9523687.240333349,27898291.96677421,1638797.2497692592
3,376.2794200240506,72777.22,12453886.711802652,28931842.656406607,1713490.170763693
4,376.27942002405047,80437.98000000001,15531526.348635232,29757387.36473076,1772223.509088123
5,376.2794200240505,80437.98,18601535.510732763,30325137.623764474,1811527.6898448165
6,376.2794200240506,80437.98000000003,21535340.660005193,30659262.25841888,1833921.7817158815
7,415.88778002658216,80437.98000000001,24240411.605008457,30834228.80527518,1844957.1583970082
8,415.8877800265822,80437.98,26662969.445625808,30916667.48436632,1850305.1159510356
9,415.88778002658216,80437.98000000001,28761068.497783914,30952475.607264135,1852433.4482409186
10,415.8877800265822,80437.98000000003,30515900.576556243,30967803.319467302,1853414.5201479362
