Ecosystem decay emission,Gross growth,Net emission,HWP,Carbon release immediately,Concrete_manufacturing,Concrete_landfill
0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
9896025.990002148,-11195896.092735212,-1295294.3978335445,5689.193458889574,0.0,-1068.978862310232,-44.50969705887704
9897743.618604522,-11237177.673819216,-1334360.7789103815,6186.76486368151,0.0,-1068.978862310232,-44.50969705887704
9901749.9548598,-11289943.725949802,-1382771.5735050377,6535.686144333255,0.0,-1068.978862310232,-44.50969705887704
9907803.966104822,-11349110.091028057,-1435632.6092152859,6787.004267317977,0.0,-1068.978862310232,-44.50969705887704
9915706.83165701,-11406658.395118712,-1485090.9680198578,6974.084001213739,0.0,-1068.978862310232,-44.50969705887704
9925279.415448545,-11461688.43595501,-1530403.7731511462,7118.735914688351,0.0,-1068.978862310232,-44.50969705887704
9936358.70522462,-11513569.021813238,-1571088.5845721038,7235.220575881654,0.0,-1068.978862310232,-44.50969705887704
9948791.255281938,-11535565.425050225,-1580554.7933220374,7332.865005619504,0.0,-1068.978862310232,-44.50969705887704
9962431.264975563,-11561563.010719867,-1592827.4619631153,7417.772340560314,0.0,-1068.978862310232,-44.50969705887704
9983498.734688204,-11600428.054066801,-1610548.8689622716,7493.938975693831,0.0,-1068.978862310232,-44.50969705887704
9997455.012396317,-11650972.982741902,-1646744.9495678847,7942.183765038708,0.0,-1122.4278054257438,-46.7351819118209
10012681.75823691,-11681330.661947796,-1661806.9563799216,8011.110318303533,0.0,-1122.4278054257438,-46.7351819118209
10028948.05621231,-11721021.060047487,-1685165.5629052157,8076.603917300582,0.0,-1122.4278054257438,-46.7351819118209
10046111.203904865,-11767264.850470435,-1714183.3603179494,8139.44923495697,0.0,-1122.4278054257438,-46.7351819118209
10064067.01452067,-11813761.050337626,-1742663.031784358,8200.167019937267,0.0,-1122.4278054257438,-46.7351819118209
10082717.666186137,-11858996.197120313,-1769188.5885145725,8259.105406940513,0.0,-1122.4278054257438,-46.7351819118209
10101968.69285435,-11899365.782172307,-1790249.7527208885,8316.499584406285,0.0,-1122.4278054257438,-46.7351819118209
10121764.028941678,-11905068.309538275,-1776100.9327978815,8372.51078605389,0.0,-1122.4278054257438,-46.7351819118209
10141956.956697572,-11913735.392613305,-1764520.3471310637,8427.25177200695,0.0,-1122.4278054257438,-46.7351819118209
10169098.330734042,-11936793.506939612,-1760383.5357111115,8480.803481796436,0.0,-1122.4278054257438,-46.7351819118209
10187972.496680543,-11971360.04469132,-1776023.4850793397,8533.225918777242,0.0,-1122.4278054257434,-46.73518191182088
10207398.212959329,-11988144.414491646,-1773330.799254515,8584.56526514048,0.0,-1122.4278054257434,-46.73518191182088
10227203.72498902,-12011253.250228243,-1776583.8296927202,8634.858533841096,0.0,-1122.4278054257434,-46.73518191182088
10247294.991432164,-12042469.138872314,-1787659.173816463,8684.136611025655,0.0,-1122.4278054257434,-46.73518191182088
10267607.625039117,-12077451.886884598,-1802280.9985861012,8732.42624671623,0.0,-1122.4278054257434,-46.73518191182088
10288101.291015597,-12113756.358694535,-1818044.4793080722,8779.75135820397,0.0,-1122.4278054257434,-46.73518191182088
10308759.583343687,-12147625.957974702,-1831209.4037340553,8826.13388429698,0.0,-1122.4278054257434,-46.73518191182088
10329594.086189363,-12149660.593270851,-1812364.0757227924,8871.594346033502,0.0,-1122.4278054257434,-46.73518191182088
10350501.51542792,-12150475.116960743,-1792226.6123046202,8916.152215541799,0.0,-1122.4278054257434,-46.73518191182088
10377853.957757354,-12170718.514172213,-1785073.893242708,8959.82615948898,0.0,-1122.4278054257434,-46.73518191182088
10396997.44955379,-12202192.164157402,-1797361.2433904149,9002.634200534898,0.0,-1122.4278054257434,-46.73518191182088
10416493.094216691,-12217549.741437158,-1793181.2163826434,9044.593825161312,0.0,-1122.4278054257434,-46.73518191182088
10436191.411177773,-12235167.085171718,-1791059.114924869,9085.722056415032,0.0,-1122.4278054257434,-46.73518191182088
10456003.65560677,-12259826.018860552,-1795865.4907374412,9126.035503679741,0.0,-1122.4278054257434,-46.73518191182088
10475877.015609447,-12287194.119130688,-1803320.7161111855,9165.55039739333,0.0,-1122.4278054257434,-46.73518191182088
