period,oha,ohv,ogs,ocp,ocf
1,4980.98497290127,751002.0000000001,17135278.00789229,52610964.00052272,0.0
2,4731.9357242562055,713451.9000000001,20281328.97496099,53704410.42067772,0.0
3,4731.935724256206,713451.9000000004,23736692.177123535,55315217.60873542,0.0
4,4731.935724256207,713451.9,27397098.312591057,57265247.68888056,0.0
5,4731.935724256206,713451.9000000003,31018476.740284257,59196265.960537605,0.0
6,4731.935724256206,713451.9000000005,34455600.73146712,61203346.055655636,0.0
7,4731.935724256206,713451.8999999999,37628117.071515694,63293083.95276846,0.0
8,4731.935724256207,713451.9,40476961.55540017,65420220.92300212,0.0
9,5230.034221546335,713451.9,43003560.60772406,67545211.53541887,0.0
10,5230.034221546333,713451.9,45318262.46092495,69428969.23399386,0.0
