period,oha,ohv,ogs,ocp,ocf
1,1513.2856549264168,214571.99999999997,17766372.125539355,49866764.8859798,-340518.66594137205
2,1588.9499376727383,225300.59999999998,21506325.383995853,50085630.96835151,-694173.7341707007
3,1588.949937672738,225300.59999999992,25582997.418643683,50660206.265862264,-887558.4313342514
4,1588.9499376727379,203843.39999999997,29895013.774406835,51516406.696989775,-1012806.1800910763
5,1588.9499376727383,203843.40000000002,34171879.27717823,52185188.534273386,-1066421.805767054
6,1437.621372180096,203843.40000000005,38258570.99706657,52564069.66932606,-1135998.9992657308
7,1437.6213721800964,203843.40000000002,42066780.81494172,52988789.660844766,-1198262.4428458558
8,1437.6213721800964,203843.40000000002,45540772.33419882,53474880.5619869,-1243002.8764229035
9,1437.6213721800964,203843.40000000002,48643320.30034073,54006868.34629507,-1264197.4442981596
10,1437.6213721800964,203843.40000000002,51453045.6789688,54545787.80360465,-1252733.2735542655
