period,oha,ohv,ogs,ocp,ocf
1,584.1399085839464,107286.0,17892590.949068766,52849430.438795835,0.0
2,554.932913154749,101921.69999999998,21785206.780674182,54250698.273965694,0.0
3,554.9329131547491,101921.69999999998,26018078.97023782,56243130.31839844,0.0
4,554.9329131547487,101921.69999999998,30457726.956002176,58600263.15890913,0.0
5,554.9329131547489,101921.69999999998,34856526.069770634,60995764.165541574,0.0
6,554.932913154749,101921.69999999998,39058938.04092455,63462416.39912255,0.0
7,554.9329131547489,101921.69999999998,42973896.12875323,65907337.19295728,0.0
8,613.3469040131437,101921.69999999998,46549411.1100662,68309307.48787093,0.0
9,554.9329131547489,101921.69999999998,49743222.39814352,70588138.9384454,0.0
10,613.3469040131437,101921.69999999998,52620584.51834409,72645011.92574543,0.0
